County,Election District,Election Precinct,Cong,Legs,Candidate Name,Party,Office Name,Office District,Winner,Election Night Votes
16,7,20,8,16,Jarrett Smith,DEM,County Council At Large,,,3
16,7,20,8,16,Steve Solomon,DEM,County Council At Large,,,20
16,7,20,8,16,Chris Wilhelm,DEM,County Council At Large,,,91
16,7,20,8,16,Bill Cook,DEM,County Council         ,1,,20
16,7,20,8,16,Pete Fosselman,DEM,County Council         ,1,,25
16,7,20,8,16,Andrew Friedson,DEM,County Council         ,1,Y,86
16,7,20,8,16,Ana Sol Gutierrez,DEM,County Council         ,1,,90
16,7,20,8,16,Jim McGee,DEM,County Council         ,1,,18
16,7,20,8,16,Regina Reggie Oldak,DEM,County Council         ,1,,43
16,7,20,8,16,Dalbin Osorio,DEM,County Council         ,1,,6
16,7,20,8,16,Meredith Wellington,DEM,County Council         ,1,,100
16,7,20,8,16,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,219
16,7,20,8,16,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,258
16,7,20,8,16,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,255
16,7,20,8,16,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,259
16,7,20,8,16,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,209
16,7,20,8,16,David W. Lease,DEM,Judge of the Circuit Court,6,Y,209
16,7,20,8,16,Marylin Pierre,DEM,Judge of the Circuit Court,6,,155
16,7,20,8,16,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,247
16,7,20,8,16,John McCarthy,DEM,State's Attorney       ,,Y,330
16,7,20,8,16,Alan S. Bowser,DEM,Clerk Circuit Court,,,96
16,7,20,8,16,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,211
16,7,20,8,16,Joseph M. Griffin,DEM,Register of Wills      ,,Y,322
16,7,20,8,16,Darren Mark Popkin,DEM,Sheriff                ,,Y,326
16,7,20,8,16,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,165
16,7,20,8,16,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,141
16,7,20,8,16,Martine Laney,DEM,DEM Cent Comm Female At Large,,,83
16,7,20,8,16,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,158
16,7,20,8,16,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,146
16,7,20,8,16,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,152
16,7,20,8,16,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,80
16,7,20,8,16,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,73
16,7,20,8,16,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,87
16,7,20,8,16,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,115
16,7,20,8,16,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,72
16,7,20,8,16,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,68
16,7,20,8,16,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,135
16,7,20,8,16,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,105
16,7,20,8,16,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,99
16,7,20,8,16,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,82
16,7,20,8,16,Ann Racuya-Robbins,DEM,DEM Cent Comm Female,16,,102
16,7,20,8,16,Sarah Wolek,DEM,DEM Cent Comm Female,16,Y,162
16,7,20,8,16,Jordan Cooper,DEM,DEM Cent Comm Male,16,Y,156
16,7,20,8,16,Brian Michael Doherty,DEM,DEM Cent Comm Male,16,,68
16,7,20,8,16,Hrant Jamgochian,DEM,DEM Cent Comm Male,16,,66
16,7,21,8,18,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,101
16,7,21,8,18,Ralph Jaffe,DEM,Governor / Lt. Governor,,,0
16,7,21,8,18,Ben Jealous,DEM,Governor / Lt. Governor,,Y,48
16,7,21,8,18,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,0
16,7,21,8,18,Valerie Ervin,DEM,Governor / Lt. Governor,,,2
16,7,21,8,18,Rich Madaleno,DEM,Governor / Lt. Governor,,,95
16,7,21,8,18,Alec Ross,DEM,Governor / Lt. Governor,,,7
16,7,21,8,18,Jim Shea,DEM,Governor / Lt. Governor,,,10
16,7,21,8,18,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,13
16,7,21,8,18,Peter Franchot,DEM,Comptroller            ,,Y,248
16,7,21,8,18,Brian E. Frosh,DEM,Attorney General       ,,Y,250
16,7,21,8,18,Ben Cardin,DEM,U.S. Senator           ,,Y,252
16,7,21,8,18,Erik Jetmir,DEM,U.S. Senator           ,,,0
16,7,21,8,18,Chelsea Manning,DEM,U.S. Senator           ,,,8
16,7,21,8,18,Marcia H. Morgan,DEM,U.S. Senator           ,,,1
16,7,21,8,18,Jerome Jerry Segal,DEM,U.S. Senator           ,,,9
16,7,21,8,18,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,0
16,7,21,8,18,Debbie Rica Wilson,DEM,U.S. Senator           ,,,4
16,7,21,8,18,Lih Young,DEM,U.S. Senator           ,,,0
16,7,21,8,18,Utam Paul,DEM,Representative in Congress,8,,7
16,7,21,8,18,Jamie Raskin,DEM,Representative in Congress,8,Y,265
16,7,21,8,18,Summer Spring,DEM,Representative in Congress,8,,7
16,7,21,8,18,Dana Beyer,DEM,State Senator          ,18,,73
16,7,21,8,18,Michelle Carhart,DEM,State Senator          ,18,,26
16,7,21,8,18,Jeff Waldstreicher,DEM,State Senator          ,18,Y,154
16,7,21,8,18,Al Carr,DEM,House of Delegates     ,18,Y,110
16,7,21,8,18,Ron Franks,DEM,House of Delegates     ,18,,5
16,7,21,8,18,Mila Johns,DEM,House of Delegates     ,18,,62
16,7,21,8,18,Helga Luest,DEM,House of Delegates     ,18,,11
16,7,21,8,18,Leslie Milano,DEM,House of Delegates     ,18,,131
16,7,21,8,18,Joel Rubin,DEM,House of Delegates     ,18,,66
16,7,21,8,18,Emily Shetty,DEM,House of Delegates     ,18,Y,138
16,7,21,8,18,Jared Solomon,DEM,House of Delegates     ,18,Y,135
16,7,21,8,18,Roger Berliner,DEM,County Executive       ,,,65
16,7,21,8,18,David Blair,DEM,County Executive       ,,,85
16,7,21,8,18,Marc Elrich,DEM,County Executive       ,,Y,59
16,7,21,8,18,Bill Frick,DEM,County Executive       ,,,28
16,7,21,8,18,Rose Krasnow,DEM,County Executive       ,,,37
16,7,21,8,18,George L. Leventhal,DEM,County Executive       ,,,7
16,7,21,8,18,Gabe Albornoz,DEM,County Council At Large,,Y,141
16,7,21,8,18,Rosemary O. Arkoian,DEM,County Council At Large,,,8
16,7,21,8,18,Marilyn Balcombe,DEM,County Council At Large,,,112
16,7,21,8,18,Charles Barkley,DEM,County Council At Large,,,9
16,7,21,8,18,Shruti Bhatnagar,DEM,County Council At Large,,,18
16,7,21,8,18,Cherri L. Branson,DEM,County Council At Large,,,10
16,7,21,8,18,Brandy H. M. Brooks,DEM,County Council At Large,,,21
16,7,21,8,18,Craig Carozza-Caviness,DEM,County Council At Large,,,2
16,7,21,8,18,Ron Colbert,DEM,County Council At Large,,,1
16,7,21,8,18,Bill Conway,DEM,County Council At Large,,,27
16,7,21,8,18,Hoan Dang,DEM,County Council At Large,,,26
16,7,21,8,18,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,5
16,7,21,8,18,Lorna Phillips Forde,DEM,County Council At Large,,,3
16,7,21,8,18,Jill Ortman Fouse,DEM,County Council At Large,,,31
16,7,21,8,18,Loretta Jean Garcia,DEM,County Council At Large,,,7
16,7,21,8,18,Paul S. Geller,DEM,County Council At Large,,,2
16,7,21,8,18,Evan Glass,DEM,County Council At Large,,Y,118
16,7,21,8,18,Richard Gottfried,DEM,County Council At Large,,,2
16,7,21,8,18,Neil H. Greenberger,DEM,County Council At Large,,,3
16,7,21,8,18,Seth Grimes,DEM,County Council At Large,,,15
16,7,21,8,18,Ashwani Jain,DEM,County Council At Large,,,17
16,7,21,8,18,Will Jawando,DEM,County Council At Large,,Y,79
16,7,21,8,18,David V. Lipscomb,DEM,County Council At Large,,,1
16,7,21,8,18,Melissa McKenna,DEM,County Council At Large,,,11
16,7,21,8,18,Danielle Meitiv,DEM,County Council At Large,,,22
16,7,21,8,18,Hans Riemer,DEM,County Council At Large,,Y,140
16,7,21,8,18,Michele Riley,DEM,County Council At Large,,,10
16,7,21,8,18,Graciela Rivera-Oven,DEM,County Council At Large,,,10
16,7,21,8,18,Darwin Romero,DEM,County Council At Large,,,2
16,7,21,8,18,Mohammad Siddique,DEM,County Council At Large,,,17
16,7,21,8,18,Jarrett Smith,DEM,County Council At Large,,,1
16,7,21,8,18,Steve Solomon,DEM,County Council At Large,,,10
16,7,21,8,18,Chris Wilhelm,DEM,County Council At Large,,,23
16,7,21,8,18,Bill Cook,DEM,County Council         ,1,,4
16,7,21,8,18,Pete Fosselman,DEM,County Council         ,1,,20
16,7,21,8,18,Andrew Friedson,DEM,County Council         ,1,Y,46
16,7,21,8,18,Ana Sol Gutierrez,DEM,County Council         ,1,,56
16,7,21,8,18,Jim McGee,DEM,County Council         ,1,,4
16,7,21,8,18,Regina Reggie Oldak,DEM,County Council         ,1,,74
16,7,21,8,18,Dalbin Osorio,DEM,County Council         ,1,,0
16,7,21,8,18,Meredith Wellington,DEM,County Council         ,1,,52
16,7,21,8,18,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,160
16,7,21,8,18,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,187
16,7,21,8,18,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,179
16,7,21,8,18,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,186
16,7,21,8,18,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,152
16,7,21,8,18,David W. Lease,DEM,Judge of the Circuit Court,6,Y,155
16,7,21,8,18,Marylin Pierre,DEM,Judge of the Circuit Court,6,,61
16,7,21,8,18,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,176
16,7,21,8,18,John McCarthy,DEM,State's Attorney       ,,Y,211
16,7,21,8,18,Alan S. Bowser,DEM,Clerk Circuit Court,,,38
16,7,21,8,18,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,151
16,7,21,8,18,Joseph M. Griffin,DEM,Register of Wills      ,,Y,202
16,7,21,8,18,Darren Mark Popkin,DEM,Sheriff                ,,Y,201
16,7,21,8,18,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,119
16,7,21,8,18,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,107
16,7,21,8,18,Martine Laney,DEM,DEM Cent Comm Female At Large,,,46
16,7,21,8,18,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,61
16,7,21,8,18,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,65
16,7,21,8,18,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,69
16,7,21,8,18,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,88
16,7,21,8,18,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,26
16,7,21,8,18,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,33
16,7,21,8,18,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,40
16,7,21,8,18,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,32
16,7,21,8,18,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,22
16,7,21,8,18,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,95
16,7,21,8,18,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,87
16,7,21,8,18,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,87
16,7,21,8,18,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,27
16,7,21,8,18,Jazmin Moral,DEM,DEM Cent Comm Female,18,Y,182
16,7,21,8,18,Aaron M. Kaufman,DEM,DEM Cent Comm Male,18,Y,131
16,7,21,8,18,Michael Tardif,DEM,DEM Cent Comm Male,18,,30
16,7,22,8,16,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,160
16,7,22,8,16,Ralph Jaffe,DEM,Governor / Lt. Governor,,,1
16,7,22,8,16,Ben Jealous,DEM,Governor / Lt. Governor,,Y,165
16,7,22,8,16,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,0
16,7,22,8,16,Valerie Ervin,DEM,Governor / Lt. Governor,,,5
16,7,22,8,16,Rich Madaleno,DEM,Governor / Lt. Governor,,,54
16,7,22,8,16,Alec Ross,DEM,Governor / Lt. Governor,,,9
16,7,22,8,16,Jim Shea,DEM,Governor / Lt. Governor,,,17
16,7,22,8,16,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,36
16,7,22,8,16,Peter Franchot,DEM,Comptroller            ,,Y,402
16,7,22,8,16,Brian E. Frosh,DEM,Attorney General       ,,Y,421
16,7,22,8,16,Ben Cardin,DEM,U.S. Senator           ,,Y,408
16,7,22,8,16,Erik Jetmir,DEM,U.S. Senator           ,,,0
16,7,22,8,16,Chelsea Manning,DEM,U.S. Senator           ,,,14
16,7,22,8,16,Marcia H. Morgan,DEM,U.S. Senator           ,,,5
16,7,22,8,16,Jerome Jerry Segal,DEM,U.S. Senator           ,,,26
16,7,22,8,16,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,2
16,7,22,8,16,Debbie Rica Wilson,DEM,U.S. Senator           ,,,4
16,7,22,8,16,Lih Young,DEM,U.S. Senator           ,,,4
16,7,22,8,16,Utam Paul,DEM,Representative in Congress,8,,9
16,7,22,8,16,Jamie Raskin,DEM,Representative in Congress,8,Y,442
16,7,22,8,16,Summer Spring,DEM,Representative in Congress,8,,12
16,7,22,8,16,Susan C. Lee,DEM,State Senator          ,16,Y,409
16,7,22,8,16,Jordan Cooper,DEM,House of Delegates     ,16,,57
16,7,22,8,16,Nuchhi Currier,DEM,House of Delegates     ,16,,47
16,7,22,8,16,Joseph Aloysius Hennessey,DEM,House of Delegates     ,16,,21
16,7,22,8,16,Ariana Kelly,DEM,House of Delegates     ,16,Y,249
16,7,22,8,16,Marc Korman,DEM,House of Delegates     ,16,Y,288
16,7,22,8,16,Marc Lande,DEM,House of Delegates     ,16,,5
16,7,22,8,16,Sara Love,DEM,House of Delegates     ,16,Y,291
16,7,22,8,16,Samir Paul,DEM,House of Delegates     ,16,,253
16,7,22,8,16,Roger Berliner,DEM,County Executive       ,,,131
16,7,22,8,16,David Blair,DEM,County Executive       ,,,88
16,7,22,8,16,Marc Elrich,DEM,County Executive       ,,Y,128
16,7,22,8,16,Bill Frick,DEM,County Executive       ,,,59
16,7,22,8,16,Rose Krasnow,DEM,County Executive       ,,,36
16,7,22,8,16,George L. Leventhal,DEM,County Executive       ,,,25
16,7,22,8,16,Gabe Albornoz,DEM,County Council At Large,,Y,130
16,7,22,8,16,Rosemary O. Arkoian,DEM,County Council At Large,,,12
16,7,22,8,16,Marilyn Balcombe,DEM,County Council At Large,,,105
16,7,22,8,16,Charles Barkley,DEM,County Council At Large,,,11
16,7,22,8,16,Shruti Bhatnagar,DEM,County Council At Large,,,16
16,7,22,8,16,Cherri L. Branson,DEM,County Council At Large,,,22
16,7,22,8,16,Brandy H. M. Brooks,DEM,County Council At Large,,,95
16,7,22,8,16,Craig Carozza-Caviness,DEM,County Council At Large,,,1
16,7,22,8,16,Ron Colbert,DEM,County Council At Large,,,1
16,7,22,8,16,Bill Conway,DEM,County Council At Large,,,57
16,7,22,8,16,Hoan Dang,DEM,County Council At Large,,,134
16,7,22,8,16,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,5
16,7,22,8,16,Lorna Phillips Forde,DEM,County Council At Large,,,9
16,7,22,8,16,Jill Ortman Fouse,DEM,County Council At Large,,,34
16,7,22,8,16,Loretta Jean Garcia,DEM,County Council At Large,,,21
16,7,22,8,16,Paul S. Geller,DEM,County Council At Large,,,8
16,7,22,8,16,Evan Glass,DEM,County Council At Large,,Y,141
16,7,22,8,16,Richard Gottfried,DEM,County Council At Large,,,5
16,7,22,8,16,Neil H. Greenberger,DEM,County Council At Large,,,16
16,7,22,8,16,Seth Grimes,DEM,County Council At Large,,,22
16,7,22,8,16,Ashwani Jain,DEM,County Council At Large,,,52
16,7,22,8,16,Will Jawando,DEM,County Council At Large,,Y,172
16,7,22,8,16,David V. Lipscomb,DEM,County Council At Large,,,2
16,7,22,8,16,Melissa McKenna,DEM,County Council At Large,,,22
16,7,22,8,16,Danielle Meitiv,DEM,County Council At Large,,,62
16,7,22,8,16,Hans Riemer,DEM,County Council At Large,,Y,264
16,7,22,8,16,Michele Riley,DEM,County Council At Large,,,19
16,7,22,8,16,Graciela Rivera-Oven,DEM,County Council At Large,,,10
16,7,22,8,16,Darwin Romero,DEM,County Council At Large,,,3
16,7,22,8,16,Mohammad Siddique,DEM,County Council At Large,,,21
16,7,22,8,16,Jarrett Smith,DEM,County Council At Large,,,2
16,7,22,8,16,Steve Solomon,DEM,County Council At Large,,,23
16,7,22,8,16,Chris Wilhelm,DEM,County Council At Large,,,80
16,7,22,8,16,Bill Cook,DEM,County Council         ,1,,3
16,7,22,8,16,Pete Fosselman,DEM,County Council         ,1,,13
16,7,22,8,16,Andrew Friedson,DEM,County Council         ,1,Y,94
16,7,22,8,16,Ana Sol Gutierrez,DEM,County Council         ,1,,77
16,7,22,8,16,Jim McGee,DEM,County Council         ,1,,57
16,7,22,8,16,Regina Reggie Oldak,DEM,County Council         ,1,,136
16,7,22,8,16,Dalbin Osorio,DEM,County Council         ,1,,1
16,7,22,8,16,Meredith Wellington,DEM,County Council         ,1,,51
16,7,22,8,16,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,261
16,7,22,8,16,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,293
16,7,22,8,16,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,286
16,7,22,8,16,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,289
16,7,22,8,16,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,249
16,7,22,8,16,David W. Lease,DEM,Judge of the Circuit Court,6,Y,252
16,7,22,8,16,Marylin Pierre,DEM,Judge of the Circuit Court,6,,144
16,7,22,8,16,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,279
16,7,22,8,16,John McCarthy,DEM,State's Attorney       ,,Y,343
16,7,22,8,16,Alan S. Bowser,DEM,Clerk Circuit Court,,,67
16,7,22,8,16,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,223
16,7,22,8,16,Joseph M. Griffin,DEM,Register of Wills      ,,Y,333
16,7,22,8,16,Darren Mark Popkin,DEM,Sheriff                ,,Y,327
16,7,22,8,16,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,172
16,7,22,8,16,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,107
16,7,22,8,16,Martine Laney,DEM,DEM Cent Comm Female At Large,,,67
16,7,22,8,16,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,133
16,7,22,8,16,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,137
16,7,22,8,16,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,109
16,7,22,8,16,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,49
16,7,22,8,16,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,54
16,7,22,8,16,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,54
16,7,22,8,16,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,115
16,7,22,8,16,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,79
16,7,22,8,16,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,64
16,7,22,8,16,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,107
16,7,22,8,16,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,101
16,7,22,8,16,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,91
16,7,22,8,16,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,72
16,7,22,8,16,Ann Racuya-Robbins,DEM,DEM Cent Comm Female,16,,57
16,7,22,8,16,Sarah Wolek,DEM,DEM Cent Comm Female,16,Y,181
16,7,22,8,16,Jordan Cooper,DEM,DEM Cent Comm Male,16,Y,133
16,7,22,8,16,Brian Michael Doherty,DEM,DEM Cent Comm Male,16,,44
16,7,22,8,16,Hrant Jamgochian,DEM,DEM Cent Comm Male,16,,111
16,7,23,8,16,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,277
16,7,23,8,16,Ralph Jaffe,DEM,Governor / Lt. Governor,,,5
16,7,23,8,16,Ben Jealous,DEM,Governor / Lt. Governor,,Y,218
16,7,23,8,16,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,4
16,7,23,8,16,Valerie Ervin,DEM,Governor / Lt. Governor,,,9
16,7,23,8,16,Rich Madaleno,DEM,Governor / Lt. Governor,,,124
16,7,23,8,16,Alec Ross,DEM,Governor / Lt. Governor,,,16
16,7,23,8,16,Jim Shea,DEM,Governor / Lt. Governor,,,23
16,7,23,8,16,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,45
16,7,23,8,16,Peter Franchot,DEM,Comptroller            ,,Y,606
16,7,23,8,16,Brian E. Frosh,DEM,Attorney General       ,,Y,651
16,7,23,8,16,Ben Cardin,DEM,U.S. Senator           ,,Y,632
16,7,23,8,16,Erik Jetmir,DEM,U.S. Senator           ,,,6
16,7,23,8,16,Chelsea Manning,DEM,U.S. Senator           ,,,18
16,7,23,8,16,Marcia H. Morgan,DEM,U.S. Senator           ,,,14
16,7,23,8,16,Jerome Jerry Segal,DEM,U.S. Senator           ,,,45
16,7,23,8,16,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,4
16,7,23,8,16,Debbie Rica Wilson,DEM,U.S. Senator           ,,,4
16,7,23,8,16,Lih Young,DEM,U.S. Senator           ,,,9
16,7,23,8,16,Utam Paul,DEM,Representative in Congress,8,,24
16,7,23,8,16,Jamie Raskin,DEM,Representative in Congress,8,Y,682
16,7,23,8,16,Summer Spring,DEM,Representative in Congress,8,,27
16,7,23,8,16,Susan C. Lee,DEM,State Senator          ,16,Y,647
16,7,23,8,16,Jordan Cooper,DEM,House of Delegates     ,16,,153
16,7,23,8,16,Nuchhi Currier,DEM,House of Delegates     ,16,,79
16,7,23,8,16,Joseph Aloysius Hennessey,DEM,House of Delegates     ,16,,32
16,7,23,8,16,Ariana Kelly,DEM,House of Delegates     ,16,Y,388
16,7,23,8,16,Marc Korman,DEM,House of Delegates     ,16,Y,481
16,7,23,8,16,Marc Lande,DEM,House of Delegates     ,16,,15
16,7,23,8,16,Sara Love,DEM,House of Delegates     ,16,Y,390
16,7,23,8,16,Samir Paul,DEM,House of Delegates     ,16,,410
16,7,23,8,16,Roger Berliner,DEM,County Executive       ,,,130
16,7,23,8,16,David Blair,DEM,County Executive       ,,,227
16,7,23,8,16,Marc Elrich,DEM,County Executive       ,,Y,193
16,7,23,8,16,Bill Frick,DEM,County Executive       ,,,54
16,7,23,8,16,Rose Krasnow,DEM,County Executive       ,,,89
16,7,23,8,16,George L. Leventhal,DEM,County Executive       ,,,49
16,7,23,8,16,Gabe Albornoz,DEM,County Council At Large,,Y,280
16,7,23,8,16,Rosemary O. Arkoian,DEM,County Council At Large,,,20
16,7,23,8,16,Marilyn Balcombe,DEM,County Council At Large,,,217
16,7,23,8,16,Charles Barkley,DEM,County Council At Large,,,17
16,7,23,8,16,Shruti Bhatnagar,DEM,County Council At Large,,,38
16,7,23,8,16,Cherri L. Branson,DEM,County Council At Large,,,21
16,7,23,8,16,Brandy H. M. Brooks,DEM,County Council At Large,,,99
16,7,23,8,16,Craig Carozza-Caviness,DEM,County Council At Large,,,1
16,7,23,8,16,Ron Colbert,DEM,County Council At Large,,,1
16,7,23,8,16,Bill Conway,DEM,County Council At Large,,,145
16,7,23,8,16,Hoan Dang,DEM,County Council At Large,,,89
16,7,23,8,16,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,7
16,7,23,8,16,Lorna Phillips Forde,DEM,County Council At Large,,,33
16,7,23,8,16,Jill Ortman Fouse,DEM,County Council At Large,,,59
16,7,23,8,16,Loretta Jean Garcia,DEM,County Council At Large,,,38
16,7,23,8,16,Paul S. Geller,DEM,County Council At Large,,,22
16,7,23,8,16,Evan Glass,DEM,County Council At Large,,Y,316
16,7,23,8,16,Richard Gottfried,DEM,County Council At Large,,,8
16,7,23,8,16,Neil H. Greenberger,DEM,County Council At Large,,,29
16,7,23,8,16,Seth Grimes,DEM,County Council At Large,,,33
16,7,23,8,16,Ashwani Jain,DEM,County Council At Large,,,60
16,7,23,8,16,Will Jawando,DEM,County Council At Large,,Y,240
16,7,23,8,16,David V. Lipscomb,DEM,County Council At Large,,,5
16,7,23,8,16,Melissa McKenna,DEM,County Council At Large,,,24
16,7,23,8,16,Danielle Meitiv,DEM,County Council At Large,,,64
16,7,23,8,16,Hans Riemer,DEM,County Council At Large,,Y,409
16,7,23,8,16,Michele Riley,DEM,County Council At Large,,,30
16,7,23,8,16,Graciela Rivera-Oven,DEM,County Council At Large,,,18
16,7,23,8,16,Darwin Romero,DEM,County Council At Large,,,4
16,7,23,8,16,Mohammad Siddique,DEM,County Council At Large,,,45
16,7,23,8,16,Jarrett Smith,DEM,County Council At Large,,,0
16,7,23,8,16,Steve Solomon,DEM,County Council At Large,,,26
16,7,23,8,16,Chris Wilhelm,DEM,County Council At Large,,,122
16,7,23,8,16,Bill Cook,DEM,County Council         ,1,,8
16,7,23,8,16,Pete Fosselman,DEM,County Council         ,1,,44
